route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
100_36_3,3,4780,Halswell,,1,10003,4605,1,1
Oc_36_3,3,7860,Orbiter via St Martins,,1,89005,4209,1,1
Oc_36_3,3,7845,Orbiter via St Martins,,1,89008,4209,1,1
130_73_3,3,3487,Hei Hei & Hornby,,0,1301,4612,1,1
8_44_3,3,10129,Airport via Colombo St & City,,1,80503,4331,1,1
60_66_3,3,3191,Southshore via City,,0,6011,4323,1,1
Oa_36_3,3,7766,Orbiter via The Palms,,0,99012,4347,1,1
3_67_3,3,4168,Sheffield Cres via University,,1,3010,4202,1,1
Oa_36_3,3,7742,Orbiter via The Palms,,0,99008,4347,1,1
95_26_3,3,1865,City & Ara Institute,,0,9507,4144,1,1
8_44_3,3,10023,Lyttelton via City & Ara,,0,80511,4329,1,1
29_04_3,3,2420,Airport via Fendalton,,1,2902,2151,1,1
3_67_3,3,4201,Airport via University,,1,3003,4203,1,1
7_77_3,3,5302,Halswell via City,,0,7006,4154,1,1
27_17_3,3,10543,Huntsbury via City,,0,27004,4404,1,1
130_73_3,3,3556,Avonhead,,1,1307,3321,1,1
3_67_3,3,4275,Sumner via City,,0,3019,4615,1,1
130_73_3,3,3555,Avonhead,,1,1301,3321,1,1
3_67_3,3,4278,Sumner via City,,0,3002,4615,1,1
5_14_3,3,2793,New Brighton via City,,0,5011,4320,1,1
3_67_3,3,4143,Airport via University,,1,3004,4203,1,1
120_42_3,3,4023,Burnside,,1,1206,4602,1,1
5_14_3,3,2795,New Brighton via City,,0,5020,4320,1,1
1_62_3,3,1259,Belfast via City,,1,137,4302,1,1
3_67_3,3,4208,Airport via University,,1,3001,4203,1,1
120_42_3,3,4047,Spreydon & Barrington,,0,1203,4611,1,1
3_67_3,3,4188,Sheffield Cres via University,,1,3010,4202,1,1
8_44_3,3,10076,Airport via Ara & City,,1,80514,4332,1,1
5_14_3,3,2901,Hornby via City,,1,5018,4318,1,1
60_66_3,3,3149,Hillmorton & Wigram via City,,1,6004,4324,1,1
5_14_3,3,2785,New Brighton via City,,0,5005,4321,1,1
3_67_3,3,4173,Airport via University,,1,3015,4203,1,1
130_73_3,3,3488,Hei Hei & Hornby,,0,1305,4612,1,1
3_67_3,3,4180,Sheffield Cres via University,,1,3003,4202,1,1
7_77_3,3,5262,Queenspark via City,,1,7012,4153,1,1
60_66_3,3,3200,Southshore via City,,0,6012,4323,1,1
5_14_3,3,2920,Rolleston via City,,1,5025,4319,1,1
7_77_3,3,5334,Halswell via City,,0,7013,4154,1,1
140_00_3,3,2573,Mt Pleasant via Eastgate,,1,1401,4012,1,1
820_74_3,3,3936,Lincoln,,0,8201,4340,1,1
3_67_3,3,4222,Sumner via City,,0,3005,4614,1,1
80_61_3,3,1694,Lincoln via City,,1,8005,4339,1,1
7_77_3,3,5337,Halswell via City,,0,7003,4154,1,1
125_05_3,3,3707,Westlake & Halswell via Hornby,,0,2503,3403,1,1
7_77_3,3,5233,Queenspark via City,,1,7007,4153,1,1
107_71_3,3,7375,Styx Mill & Supa Centa,,1,10701,4309,1,1
130_73_3,3,3535,Avonhead,,1,1302,3321,1,1
5_14_3,3,2806,New Brighton via City,,0,5017,4321,1,1
5_14_3,3,2786,New Brighton via City,,0,5019,4320,1,1
100_36_3,3,4818,Halswell,,1,10016,4605,1,1
5_14_3,3,2835,New Brighton via City,,0,5022,4321,1,1
3_67_3,3,4263,Sumner via City,,0,3023,4615,1,1
3_67_3,3,4265,Sumner via City,,0,3009,4614,1,1
91_29_3,3,1584,City & Public Hospital,,0,9103,4341,1,1
130_73_3,3,3505,Hei Hei & Hornby,,0,1303,4612,1,1
27_17_3,3,10553,Northwood via City,,1,27003,4502,1,1
120_42_3,3,4010,Burnside,,1,1201,4602,1,1
80_61_3,3,1678,Parklands via City,,0,8007,4337,1,1
95_26_3,3,1861,City & Ara Institute Express,,0,9503,4206,1,1
27_17_3,3,10542,Huntsbury via City,,0,27006,4404,1,1
107_71_3,3,7372,Styx Mill & Supa Centa,,1,10701,4309,1,1
8_44_3,3,10002,Lyttelton via City & Colombo St,,0,80519,4326,1,1
135_63_3,3,7585,New Brighton via Prestons,,0,1352,4312,1,1
95_26_3,3,1862,City & Ara Institute Express,,0,9505,4208,1,1
8_44_3,3,10037,Lyttelton via City & Colombo St,,0,80507,4326,1,1
Oa_36_3,3,7746,Orbiter via The Palms,,0,99003,4347,1,1
Oa_36_3,3,7775,Orbiter via The Palms,,0,99002,4347,1,1
100_36_3,3,4794,Halswell,,1,10004,4605,1,1
1_62_3,3,1305,Princess Margaret Hospital,,0,118,4308,1,1
1_62_3,3,1218,Belfast via City,,1,113,4302,1,1
3_67_3,3,4130,Airport & National Trade Academy via University,,1,3020,4205,1,1
27_17_3,3,10581,Northwood via City,,1,27002,4502,1,1
8_44_3,3,10001,Lyttelton via Colombo St,,0,80520,4333,1,1
5_14_3,3,2784,City & Ara Institute Express,,0,5010,4151,1,1
8_44_3,3,10111,Airport via Colombo St & City,,1,80506,4331,1,1
7_77_3,3,5251,Queenspark via City,,1,7013,4153,1,1
1_62_3,3,1205,Belfast via City,,1,116,4402,1,1
3_67_3,3,4140,Airport via University,,1,3001,4203,1,1
8_44_3,3,10051,Lyttelton & Rapaki via City & Colombo St,,0,80511,4617,1,1
80_61_3,3,1671,Parklands via City,,0,8001,4337,1,1
100_36_3,3,4806,Halswell,,1,10011,4605,1,1
60_66_3,3,3211,Southshore via City,,0,6017,4323,1,1
3_67_3,3,4129,Airport via University,,1,3011,4203,1,1
130_73_3,3,3539,Avonhead,,1,1301,3321,1,1
7_77_3,3,5275,Queenspark via City,,1,7012,4153,1,1
8_44_3,3,10085,Airport via Ara & City,,1,80520,4332,1,1
8_44_3,3,10022,Lyttelton via City & Colombo St,,0,80508,4326,1,1
130_73_3,3,3495,Hei Hei & Hornby,,0,1303,4612,1,1
80_61_3,3,1676,Parklands via City,,0,8004,4337,1,1
85_45_3,3,1616,Rolleston Direct,,1,85007,4143,1,1
5_14_3,3,2808,New Brighton via City,,0,5019,4321,1,1
F_94_4,3,7040,Diamond Harbour,,1,5555,2207,1,1
125_05_3,3,3716,Westlake & Halswell via Hornby,,0,2508,3403,1,1
120_42_3,3,4038,Spreydon & Barrington,,0,1203,4611,1,1
81_25_3,3,1603,Lincoln direct,,1,81004,4117,1,1
7_77_3,3,5289,Queenspark via City,,1,7004,4153,1,1
5_14_3,3,2782,New Brighton via City,,0,5002,4321,1,1
8_44_3,3,10087,Airport via Ara & City,,1,80521,4332,1,1
3_67_3,3,4141,Sheffield Cres via University,,1,3002,4202,1,1
5_14_3,3,2917,Hornby via City,,1,5005,4318,1,1
5_14_3,3,2896,Hornby via City,,1,5019,4318,1,1
Oa_36_3,3,5668,Orbiter via The Palms,,0,99007,4347,1,1
130_73_3,3,3533,Avonhead,,1,85001,3321,1,1
27_17_3,3,10504,Huntsbury via City,,0,27003,4404,1,1
1_62_3,3,1308,Princess Margaret Hospital & Cashmere,,0,114,2108,1,1
29_04_3,3,2394,City via Fendalton,,0,2902,2150,1,1
1_62_3,3,1229,Rangiora via City,,1,124,4303,1,1
7_77_3,3,5304,Halswell via City,,0,7009,4154,1,1
120_42_3,3,4011,Burnside,,1,1203,4602,1,1
120_42_3,3,4032,Spreydon & Barrington,,0,1204,4611,1,1
3_67_3,3,4186,Sheffield Cres via University,,1,3008,4202,1,1
44_01_3,3,3401,Shirley & Dallington,,1,4403,4317,1,1
1_62_3,3,1342,Princess Margaret Hospital,,0,125,4308,1,1
Oc_36_3,3,7839,Orbiter via St Martins,,1,89005,4209,1,1
1_62_3,3,1330,Princess Margaret Hospital & Cashmere,,0,126,3310,1,1
7_77_3,3,5256,Queenspark via City,,1,7005,4153,1,1
27_17_3,3,10530,Huntsbury via City,,0,27004,4404,1,1
3_67_3,3,4204,Sheffield Cres via University,,1,3009,4202,1,1
155_80_3,3,1190,Lyttelton,,0,80501,4313,1,1
97_72_3,3,1946,Pegasus,,0,9509,3380,1,1
Oa_36_3,3,7714,Orbiter via The Palms,,0,99008,4347,1,1
7_77_3,3,5258,Queenspark via City,,1,7008,4153,1,1
27_17_3,3,10555,Northwood via City,,1,27001,4502,1,1
7_77_3,3,5350,Halswell via City,,0,7011,4154,1,1
80_61_3,3,1662,Parklands via City,,0,8010,4337,1,1
1_62_3,3,1253,Belfast via City,,1,103,4302,1,1
7_77_3,3,5306,Halswell via City,,0,7011,4154,1,1
3_67_3,3,4299,Sumner via City,,0,3018,4614,1,1
140_00_3,3,2557,Mt Pleasant via Eastgate,,1,1406,4012,1,1
1_62_3,3,1331,Princess Margaret Hospital & Cashmere,,0,114,2108,1,1
92_90_3,3,1599,Kaiapoi direct,,1,9206,4157,1,1
60_66_3,3,3207,Southshore via City,,0,6011,4323,1,1
7_77_3,3,5274,Queenspark via City,,1,7011,4153,1,1
27_17_3,3,10585,Northwood via City,,1,27006,4502,1,1
8_44_3,3,10108,Airport via Colombo St & City,,1,80507,4331,1,1
5_14_3,3,2841,New Brighton via City,,0,5026,4321,1,1
44_01_3,3,3377,Shirley & Dallington,,1,4404,4317,1,1
3_67_3,3,4177,Sheffield Cres via University,,1,3019,4202,1,1
60_66_3,3,3164,Hillmorton & Wigram via City,,1,6011,4324,1,1
5_14_3,3,2879,Rolleston via City,,1,5011,4319,1,1
5_14_3,3,2923,Hornby via City,,1,5026,4318,1,1
8_44_3,3,10105,Airport via Ara & City,,1,80501,4332,1,1
F_94_4,3,7031,Diamond Harbour,,1,5555,2207,1,1
95_26_3,3,1849,Pegasus & Waikuku Express,,1,9508,4344,1,1
3_67_3,3,4193,Airport via University,,1,3015,4203,1,1
8_44_3,3,10077,Airport via Colombo St & City,,1,80518,4620,1,1
1_62_3,3,1220,Belfast via City,,1,117,4302,1,1
27_17_3,3,10524,Huntsbury via City,,0,27001,4404,1,1
Oc_36_3,3,7838,Orbiter via St Martins,,1,89003,4209,1,1
140_00_3,3,2594,Russley & Hornby via Eastgate,,0,1405,4136,1,1
29_04_3,3,2427,Airport via Fendalton,,1,2902,2151,1,1
5_14_3,3,2922,Hornby via City,,1,5005,4318,1,1
120_42_3,3,4045,Spreydon & Barrington,,0,1201,4611,1,1
60_66_3,3,3175,Hillmorton & Wigram via City,,1,6012,4324,1,1
60_66_3,3,3177,Hillmorton & Wigram via City,,1,6017,4324,1,1
1_62_3,3,1235,Rangiora via Belfast,,1,125,4307,1,1
F_94_4,3,7042,Diamond Harbour,,1,5555,2207,1,1
100_36_3,3,4820,The Palms,,0,10003,4603,1,1
130_73_3,3,3548,Avonhead,,1,1308,3321,1,1
5_14_3,3,2792,New Brighton via City,,0,5015,4320,1,1
27_17_3,3,10576,Northwood via City,,1,27007,4502,1,1
5_14_3,3,2874,Hornby via City,,1,5001,4318,1,1
107_71_3,3,7377,Styx Mill & Supa Centa,,1,10701,4309,1,1
27_17_3,3,10508,Huntsbury via City,,0,27008,4404,1,1
820_74_3,3,3931,Lincoln,,0,8202,4340,1,1
130_73_3,3,3498,Hei Hei & Hornby,,0,1301,4612,1,1
F_94_4,3,7019,Lyttelton,,0,5555,2206,1,1
7_77_3,3,5308,Halswell via City,,0,7013,4154,1,1
29_04_3,3,2401,Airport via Fendalton,,1,2903,2151,1,1
29_04_3,3,2378,City via Fendalton,,0,2903,2150,1,1
3_67_3,3,4241,Sumner via City,,0,3005,4615,1,1
29_04_3,3,2369,City via Fendalton,,0,2903,2150,1,1
3_67_3,3,4237,Sumner via City,,0,3001,4614,1,1
60_66_3,3,3162,Hillmorton & Wigram via City,,1,6010,4324,1,1
Oa_36_3,3,7767,Orbiter via The Palms,,0,99002,4347,1,1
100_36_3,3,4843,The Palms,,0,10004,4603,1,1
7_77_3,3,5244,Queenspark via City,,1,7005,4153,1,1
130_73_3,3,3500,Hei Hei & Hornby,,0,1303,4612,1,1
820_74_3,3,3927,Burnham,,1,8201,3365,1,1
3_67_3,3,4291,Sumner via City,,0,3015,4614,1,1
7_77_3,3,5263,Queenspark via City,,1,7013,4153,1,1
3_67_3,3,4127,Airport via University,,1,3008,4203,1,1
7_77_3,3,5298,Halswell via City,,0,7002,4154,1,1
92_90_3,3,1596,Kaiapoi direct,,1,9206,4157,1,1
120_42_3,3,4014,Burnside,,1,1201,4602,1,1
125_05_3,3,3710,Westlake & Halswell via Hornby,,0,2506,3403,1,1
130_73_3,3,3559,Avonhead,,1,1301,3321,1,1
29_04_3,3,2381,City via Fendalton,,0,2903,2150,1,1
7_77_3,3,5261,Queenspark via City,,1,7011,4153,1,1
1_62_3,3,1304,Princess Margaret Hospital & Cashmere,,0,113,2108,1,1
27_17_3,3,10547,Northwood via City,,1,27009,4502,1,1
Oa_36_3,3,7732,Orbiter via The Palms,,0,99008,4347,1,1
140_00_3,3,2611,Russley & Hornby via Eastgate,,0,1402,4136,1,1
F_94_4,3,7034,Diamond Harbour,,1,5555,2207,1,1
5_14_3,3,2843,New Brighton via City,,0,5005,4321,1,1
Oc_36_3,3,5605,Orbiter via St Martins,,1,89011,4209,1,1
7_77_3,3,5239,Queenspark via City,,1,7013,4153,1,1
60_66_3,3,3216,Southshore via City,,0,6016,4323,1,1
3_67_3,3,4224,Sumner via City,,0,3007,4615,1,1
3_67_3,3,4169,Sheffield Cres via University,,1,3011,4202,1,1
135_63_3,3,7571,The Palms via Prestons,,1,1352,4311,1,1
60_66_3,3,3220,Southshore via City,,0,6017,4323,1,1
140_00_3,3,2583,Russley & Hornby via Eastgate,,0,1401,4136,1,1
3_67_3,3,4254,Sumner via City,,0,3018,4615,1,1
100_36_3,3,4808,Halswell,,1,10016,4605,1,1
5_14_3,3,2851,New Brighton via City,,0,5021,4321,1,1
130_73_3,3,3554,Avonhead,,1,1306,3321,1,1
100_36_3,3,4811,Halswell,,1,10002,4605,1,1
1_62_3,3,1208,Belfast via City,,1,119,4402,1,1
1_62_3,3,1297,Princess Margaret Hospital,,0,105,4308,1,1
27_17_3,3,10518,Huntsbury via City,,0,27007,4404,1,1
3_67_3,3,4189,Sheffield Cres via University,,1,3011,4202,1,1
3_67_3,3,4238,Sumner via City,,0,3002,4615,1,1
29_04_3,3,2411,Airport via Fendalton,,1,2902,2151,1,1
125_05_3,3,3702,Westlake & Halswell via Hornby,,0,2505,3403,1,1
F_94_4,3,7043,Diamond Harbour,,1,5555,2207,1,1
1_62_3,3,1269,Belfast via City,,1,104,4402,1,1
100_36_3,3,4827,The Palms,,0,10009,4603,1,1
3_67_3,3,4219,Sumner via City,,0,3002,4614,1,1
7_77_3,3,5272,Queenspark via City,,1,7018,4153,1,1
140_00_3,3,2551,Mt Pleasant via Eastgate,,1,1407,4012,1,1
820_74_3,3,3924,Burnham,,1,8202,3365,1,1
1_62_3,3,1237,Rangiora Express,,1,126,4306,1,1
F_94_4,3,7029,Diamond Harbour,,1,5555,2207,1,1
7_77_3,3,5282,Queenspark via City,,1,7011,4153,1,1
5_14_3,3,2817,New Brighton via City,,0,5017,4320,1,1
44_01_3,3,3370,Westmorland via City,,0,4401,3344,1,1
8_44_3,3,10042,Lyttelton via City & Ara,,0,80519,4329,1,1
86_09_3,3,1643,Darfield,,1,8602,2306,1,1
1_62_3,3,1333,Princess Margaret Hospital & Cashmere,,0,103,2108,1,1
Oa_36_3,3,7782,Orbiter via The Palms,,0,99007,4347,1,1
60_66_3,3,3205,Southshore via City,,0,6001,4323,1,1
Oa_36_3,3,7778,Orbiter via The Palms,,0,99003,4347,1,1
1_62_3,3,1306,Princess Margaret Hospital & Cashmere,,0,117,2108,1,1
80_61_3,3,1711,Lincoln,,1,8015,2181,1,1
29_04_3,3,2410,Airport via Fendalton,,1,2903,2151,1,1
3_67_3,3,4258,Sumner via City,,0,3003,4614,1,1
5_14_3,3,2796,City & Ara Institute Express,,0,5003,4151,1,1
3_67_3,3,4290,Sumner via City,,0,3013,4615,1,1
5_14_3,3,2823,New Brighton via City,,0,5023,4320,1,1
60_66_3,3,3166,Hillmorton & Wigram via City,,1,6003,4324,1,1
1_62_3,3,1336,Princess Margaret Hospital,,0,112,4308,1,1
27_17_3,3,10570,Northwood via City,,1,27004,4502,1,1
120_42_3,3,4004,Burnside,,1,1202,4602,1,1
Oc_36_3,3,7837,Orbiter via St Martins,,1,89009,4209,1,1
80_61_3,3,1708,Lincoln via City,,1,8011,4339,1,1
80_61_3,3,1729,Lincoln via City,,1,8016,4339,1,1
91_29_3,3,1588,Rangiora direct,,1,9105,4156,1,1
100_36_3,3,4814,Halswell,,1,10005,4605,1,1
5_14_3,3,2789,New Brighton via City,,0,5009,4320,1,1
60_66_3,3,3163,Hillmorton & Wigram via City,,1,6001,4324,1,1
29_04_3,3,2424,Airport via Fendalton,,1,2901,2151,1,1
27_17_3,3,10521,Huntsbury via City,,0,27004,4404,1,1
8_44_3,3,10120,Airport via Colombo St & City,,1,80504,4620,1,1
Oc_36_3,3,7867,Orbiter via St Martins,,1,89001,4209,1,1
125_05_3,3,3763,Redwood via Hornby,,1,2505,4310,1,1
80_61_3,3,1673,Parklands via City,,0,8017,4337,1,1
95_26_3,3,1842,Pegasus,,1,9508,4343,1,1
1_62_3,3,1255,Belfast via City,,1,123,4402,1,1
7_77_3,3,5278,Queenspark via City,,1,7003,4153,1,1
1_62_3,3,1301,Princess Margaret Hospital,,0,107,4308,1,1
5_14_3,3,2852,New Brighton via City,,0,5018,4320,1,1
7_77_3,3,5339,Halswell via City,,0,7005,4154,1,1
Oa_36_3,3,5667,Orbiter via The Palms,,0,99005,4347,1,1
125_05_3,3,3753,Redwood via Hornby,,1,2506,4310,1,1
130_73_3,3,3526,Avonhead,,1,1304,3321,1,1
7_77_3,3,5259,Queenspark via City,,1,7009,4153,1,1
95_26_3,3,1846,Pegasus,,1,9512,4343,1,1
1_62_3,3,1286,Princess Margaret Hospital,,0,120,2110,1,1
29_04_3,3,2408,Airport via Fendalton,,1,2902,2151,1,1
60_66_3,3,3196,Southshore via City,,0,6009,4323,1,1
140_00_3,3,2549,Mt Pleasant via Eastgate,,1,1405,4012,1,1
27_17_3,3,10559,Northwood via City,,1,27006,4502,1,1
3_67_3,3,4142,Sheffield Cres via University,,1,3003,4202,1,1
100_36_3,3,4802,Halswell,,1,10014,4605,1,1
27_17_3,3,10531,Huntsbury via City,,0,27003,4404,1,1
1_62_3,3,1271,Belfast via City,,1,134,4402,1,1
130_73_3,3,3522,Hei Hei & Hornby,,0,1303,4612,1,1
7_77_3,3,5285,Queenspark via City,,1,7016,4153,1,1
80_61_3,3,1664,Parklands via City,,0,8011,4337,1,1
5_14_3,3,2903,Rolleston Express,,1,5005,4115,1,1
3_67_3,3,4175,Sheffield Cres via University,,1,3017,4202,1,1
120_42_3,3,4026,Spreydon & Barrington,,0,1202,4611,1,1
7_77_3,3,5286,Queenspark via City,,1,7018,4153,1,1
120_42_3,3,3999,Burnside,,1,1202,4602,1,1
5_14_3,3,2863,Hornby via City,,1,5007,4318,1,1
3_67_3,3,4239,Sumner via City,,0,3003,4615,1,1
8_44_3,3,10128,Airport via Colombo St & City,,1,80519,4331,1,1
97_72_3,3,1947,Pegasus,,0,9510,3380,1,1
8_44_3,3,10010,Lyttelton via City & Colombo St,,0,80508,4326,1,1
Oc_36_3,3,7819,Orbiter via St Martins,,1,89009,4209,1,1
820_74_3,3,3942,Lincoln,,0,8201,4340,1,1
Oc_36_3,3,7846,Orbiter via St Martins,,1,89001,4209,1,1
29_04_3,3,2429,Airport via Fendalton,,1,2902,2151,1,1
8_44_3,3,10122,Airport via Colombo St & City,,1,80505,4331,1,1
7_77_3,3,5325,Halswell via City,,0,7005,4154,1,1
140_00_3,3,2568,Mt Pleasant via Eastgate,,1,1403,4012,1,1
7_77_3,3,5290,Halswell via City,,0,7008,4154,1,1
1_62_3,3,1210,Belfast via City,,1,111,4302,1,1
3_67_3,3,4138,Sheffield Cres via University,,1,3018,4202,1,1
1_62_3,3,1238,Belfast via City,,1,112,4302,1,1
80_61_3,3,1693,Lincoln via City,,1,8004,4339,1,1
44_01_3,3,3372,Westmorland via City,,0,4402,3344,1,1
3_67_3,3,4145,Sheffield Cres via University,,1,3006,4202,1,1
Oc_36_3,3,7807,Orbiter via St Martins,,1,89001,4209,1,1
140_00_3,3,2602,Russley & Hornby via Eastgate,,0,1406,4136,1,1
3_67_3,3,4220,Sumner via City,,0,3003,4615,1,1
27_17_3,3,10544,Huntsbury via City,,0,27002,4404,1,1
5_14_3,3,2884,Hornby via City,,1,5018,4318,1,1
Oc_36_3,3,7827,Orbiter via St Martins,,1,89001,4209,1,1
3_67_3,3,4231,Sumner via City,,0,3014,4614,1,1
60_66_3,3,3169,Hillmorton & Wigram via City,,1,6009,4324,1,1
140_00_3,3,2584,Russley & Hornby via Eastgate,,0,1402,4136,1,1
140_00_3,4,2613,Mt Pleasant via Eastgate,,1,1461,4012,1,1
7_77_3,4,5389,Queenspark via City,,1,7611,4153,1,1
140_00_3,4,2654,Russley & Hornby via Eastgate,,0,1462,4136,1,1
140_00_3,4,2652,Russley & Hornby via Eastgate,,0,1466,4136,1,1
3_67_3,4,4386,Sumner via City,,0,3605,4614,1,1
3_67_3,4,4303,Airport via University,,1,3603,4203,1,1
135_63_3,4,7601,New Brighton via Prestons,,0,13562,4312,1,1
1_62_3,4,1424,Princess Margaret Hospital,,0,1604,4308,1,1
Oa_36_3,4,5040,Orbiter via The Palms,,0,99608,4347,1,1
F_94_4,4,7071,Diamond Harbour,,1,6666,2207,1,1
27_17_3,4,10596,Huntsbury via City,,0,27601,4404,1,1
Oc_36_3,4,5603,Orbiter via St Martins,,1,89601,4209,1,1
1_62_3,4,1360,Rangiora via City,,1,1612,4303,1,1
1_62_3,4,1425,Princess Margaret Hospital & Cashmere,,0,1601,2108,1,1
8_44_3,4,10156,Lyttelton via City & Colombo St,,0,80606,4326,1,1
8_44_3,4,10140,Lyttelton via City & Colombo St,,0,80609,4326,1,1
60_66_3,4,3267,Southshore via City,,0,6066,4323,1,1
3_67_3,4,4387,Sumner via City,,0,3606,4615,1,1
Oa_36_3,4,5019,Orbiter via The Palms,,0,99605,4347,1,1
125_05_3,4,3785,Westlake & Halswell via Hornby,,0,25601,3403,1,1
125_05_3,4,3819,Redwood via Hornby,,1,25604,4310,1,1
5_14_3,4,2955,New Brighton via City,,0,5609,4320,1,1
125_05_3,4,3770,Westlake & Halswell via Hornby,,0,25604,3403,1,1
60_66_3,4,3251,Hillmorton & Wigram via City,,1,6062,4324,1,1
135_63_3,4,7608,New Brighton via Prestons,,0,13561,4312,1,1
1_62_3,4,1436,Princess Margaret Hospital,,0,1616,4308,1,1
60_66_3,4,3268,Southshore via City,,0,6061,4323,1,1
Oa_36_3,4,5661,Orbiter via The Palms,,0,99603,4347,1,1
135_63_3,4,7606,New Brighton via Prestons,,0,13561,4312,1,1
29_04_3,4,2461,Airport via Fendalton,,1,2962,2151,1,1
60_66_3,4,3249,Hillmorton & Wigram via City,,1,6061,4324,1,1
1_62_3,4,1459,Princess Margaret Hospital & Cashmere,,0,1603,2108,1,1
95_26_3,4,1889,Pegasus,,1,9561,4343,1,1
5_14_3,4,2952,New Brighton via City,,0,5608,4321,1,1
8_44_3,4,10133,Lyttelton via City & Colombo St,,0,80609,4326,1,1
29_04_3,4,2485,Airport via Fendalton,,1,2963,2151,1,1
130_73_3,4,3617,Avonhead,,1,13061,3321,1,1
95_26_3,4,1903,City & Ara Institute,,0,9564,4144,1,1
Oa_36_3,4,5045,Orbiter via The Palms,,0,99608,4347,1,1
Oa_36_3,4,5030,Orbiter via The Palms,,0,99602,4347,1,1
Oc_36_3,4,5584,Orbiter via St Martins,,1,89603,4209,1,1
60_66_3,4,3295,Southshore via City,,0,6067,4323,1,1
1_62_3,4,1457,Princess Margaret Hospital & Cashmere,,0,1617,2108,1,1
7_77_3,4,5452,Halswell via City,,0,7608,4154,1,1
107_71_3,4,7395,Styx Mill & Supa Centa,,1,10761,4309,1,1
Oc_36_3,4,5181,Orbiter via St Martins,,1,89604,4209,1,1
27_17_3,4,10647,Northwood via City,,1,27604,4502,1,1
5_14_3,4,2974,New Brighton via City,,0,5611,4321,1,1
130_73_3,4,3609,Avonhead,,1,13063,3321,1,1
95_26_3,4,1905,City & Ara Institute,,0,9561,4144,1,1
3_67_3,4,4309,Airport via University,,1,3610,4203,1,1
3_67_3,4,4430,Sumner via City,,0,3606,4614,1,1
1_62_3,4,1472,Princess Margaret Hospital,,0,1604,4308,1,1
5_14_3,4,3032,Hornby via City,,1,5601,4318,1,1
5_14_3,4,3030,Rolleston via City,,1,5613,4319,1,1
97_72_3,4,1989,Acacia Ave Rangiora,,1,9567,2204,1,1
820_74_3,4,3961,Lincoln,,0,82061,4340,1,1
5_14_3,4,3000,Rolleston via City,,1,5612,4319,1,1
29_04_3,4,2440,City via Fendalton,,0,2962,2150,1,1
7_77_3,4,5368,Queenspark via City,,1,7608,4153,1,1
107_71_3,4,7396,Styx Mill & Supa Centa,,1,10761,4309,1,1
27_17_3,4,10611,Huntsbury via City,,0,27604,4404,1,1
100_36_3,4,4905,The Palms,,0,10061,4603,1,1
100_36_3,4,4866,Halswell,,1,10062,4605,1,1
29_04_3,4,2472,Airport via Fendalton,,1,2962,2151,1,1
130_73_3,4,3602,Avonhead,,1,13061,3321,1,1
130_73_3,4,3582,Hei Hei & Hornby,,0,13065,4612,1,1
80_61_3,4,1779,Lincoln via City,,1,8061,4339,1,1
130_73_3,4,3624,Avonhead,,1,13064,3321,1,1
60_66_3,4,3266,Southshore via City,,0,6065,4323,1,1
27_17_3,4,10653,Northwood via City,,1,27603,4502,1,1
29_04_3,4,2452,City via Fendalton,,0,2963,2150,1,1
7_77_3,4,5429,Halswell via City,,0,7603,4154,1,1
5_14_3,4,2948,New Brighton via City,,0,5611,4321,1,1
44_01_3,4,3445,Shirley & Dallington,,1,4461,4317,1,1
125_05_3,4,3810,Redwood via Hornby,,1,25601,4310,1,1
Oc_36_3,4,5166,Orbiter via St Martins,,1,89609,4209,1,1
3_67_3,4,4308,Sheffield Cres via University,,1,3609,4202,1,1
7_77_3,4,5409,Halswell via City,,0,7602,4154,1,1
820_74_3,4,3963,Lincoln,,0,82061,4340,1,1
1_62_3,4,1458,Princess Margaret Hospital,,0,1608,4308,1,1
F_94_4,4,7050,Lyttelton,,0,6666,2206,1,1
125_05_3,4,3765,Westlake & Halswell via Hornby,,0,25604,3403,1,1
125_05_3,4,3815,Redwood via Hornby,,1,25605,4310,1,1
F_94_4,4,7081,Diamond Harbour,,1,6666,2207,1,1
Oc_36_3,4,5178,Orbiter via St Martins,,1,89608,4209,1,1
100_36_3,4,4910,The Palms,,0,10064,4603,1,1
1_62_3,4,1391,Rangiora via City,,1,1612,4303,1,1
3_67_3,4,4347,Sheffield Cres via University,,1,3610,4202,1,1
125_05_3,4,3778,Westlake & Halswell via Hornby,,0,25605,3403,1,1
5_14_3,4,3012,Rolleston via City,,1,5602,4319,1,1
130_73_3,4,3591,Hei Hei & Hornby,,0,13063,4612,1,1
60_66_3,4,3234,Hillmorton & Wigram via City,,1,6066,4324,1,1
140_00_3,4,2649,Russley & Hornby via Eastgate,,0,1463,4136,1,1
29_04_3,4,2441,City via Fendalton,,0,2963,2150,1,1
27_17_3,4,10632,Northwood via City,,1,27601,4502,1,1
80_61_3,4,1759,Lincoln via City,,1,8061,4339,1,1
Oa_36_3,4,5038,Orbiter via The Palms,,0,99610,4347,1,1
Oa_36_3,4,5648,Orbiter via The Palms,,0,99607,4347,1,1
125_05_3,4,3780,Westlake & Halswell via Hornby,,0,25602,3403,1,1
Oa_36_3,4,5042,Orbiter via The Palms,,0,99601,4347,1,1
100_36_3,4,4911,The Palms,,0,10061,4603,1,1
3_67_3,4,4326,Airport via University,,1,3602,4203,1,1
